"Country";"City";"Car type";"Price"
"Australia";"Coffs Harbour";"Mitsubishi Outlander";31.23
"Australia";"Coffs Harbour";"Ford Territory";44.89
"Australia";"Coffs Harbour";"Mitsubishi Pajero";42.9
"Australia";"Coffs Harbour";"Toyota Land Cruiser";44.5
"Australia";"Coffs Harbour";"Hyundai Accent 3door";45.14
"Australia";"Coffs Harbour";"Subaru Impreza";40.09
"Australia";"Coffs Harbour";"Ford Falcon";35.25
"Australia";"Coffs Harbour";"Ford Fairlane";47.72
"Australia";"Coffs Harbour";"Subaru Forester";32.32
"Australia";"Coffs Harbour";"Audi A3";34.87
"Australia";"Coffs Harbour";"Audi A4";41.1
"Australia";"Coffs Harbour";"Audi A6";41.79
"Australia";"Coffs Harbour";"Kia Carnival";48.6
"Australia";"Coffs Harbour";"Ford Falcon Estate/Wagon";30.66
"Australia";"Coffs Harbour";"Subaru Legacy Estate/Wagon";39.78
"Australia";"Coolangatta";"Hyundai Getz 3door";47.89
"Australia";"Coolangatta";"Hyundai Accent 3door";42.83
"Australia";"Coolangatta";"Subaru Impreza";33.51
"Australia";"Coolangatta";"Ford Falcon";45.07
"Australia";"Coolangatta";"Ford Fairlane";39.04
"Australia";"Coolangatta";"Subaru Forester";42.92
"Australia";"Coolangatta";"Audi A3";48.9
"Australia";"Coolangatta";"Audi A4";43.18
"Australia";"Coolangatta";"Audi A6";38.57
"Australia";"Coolangatta";"Kia Carnival";42.89
"Australia";"Coolangatta";"Ford Falcon Estate/Wagon";32.67
"Australia";"Coolangatta";"Subaru Legacy Estate/Wagon";42.44
"Australia";"Coolangatta";"Toyota Land Cruiser";43.71
"Australia";"Coolangatta";"Toyota Corolla 3door";34.57
"Australia";"Coolangatta";"Hyundai Elantra";48.87
"Australia";"Coolangatta";"Mitsubishi Lancer";42.56
"Australia";"Coolangatta";"Toyota Camry";30.08
"Australia";"Coolangatta";"Mini Cooper Convertible";36.65
"Australia";"Coolangatta";"BMW 3Series";34.68
"Australia";"Coolangatta";"Toyota Tarago";41.92
"Australia";"Coolangatta";"Toyota HiAce";42.58
"Australia";"Coolangatta";"Mitsubishi Outlander";44.54
"Australia";"Coolangatta";"Ford Territory";43.67
"Australia";"Coolangatta";"Mitsubishi Pajero";30.66
"Australia";"Coolum";"Hyundai Getz 3door";48.36
"Australia";"Coolum";"Toyota Corolla 3door";33.91
"Australia";"Coolum";"Hyundai Elantra";47.44
"Australia";"Coolum";"Mitsubishi Lancer";48.04
"Australia";"Coolum";"Toyota Camry";37.46
"Australia";"Coolum";"Mini Cooper Convertible";41.21
"Australia";"Coolum";"BMW 3Series";46.66
"Australia";"Coolum";"Toyota Tarago";31.85
"Australia";"Coolum";"Toyota HiAce";46.88
"Australia";"Coolum";"Mitsubishi Outlander";34.23
"Australia";"Coolum";"Ford Territory";31.95
"Australia";"Coolum";"Mitsubishi Pajero";38.4
"Australia";"Coolum";"Toyota Land Cruiser";33.4
"Australia";"Cooma";"Hyundai Getz 3door";35.76
"Australia";"Cooma";"Toyota Corolla 3door";45.3
"Australia";"Cooma";"Hyundai Elantra";40.69
"Australia";"Cooma";"Mitsubishi Lancer";31.18
"Australia";"Cooma";"Toyota Camry";33.63
"Australia";"Cooma";"Mini Cooper Convertible";42.49
"Australia";"Cooma";"BMW 3Series";43.49
"Australia";"Cooma";"Toyota Tarago";39.4
"Australia";"Cooma";"Toyota HiAce";40.06
"Australia";"Cooma";"Mitsubishi Outlander";47.5
"Australia";"Cooma";"Ford Territory";42.88
"Australia";"Cooma";"Mitsubishi Pajero";35.78
"Australia";"Cooma";"Toyota Land Cruiser";33.68
"Australia";"Cowra";"Hyundai Getz 3door";39.08
"Australia";"Cowra";"Toyota Corolla 3door";48.88
"Australia";"Cowra";"Hyundai Elantra";41.57
"Australia";"Cowra";"Mitsubishi Lancer";47.06
"Australia";"Cowra";"Toyota Camry";40.46
"Australia";"Cowra";"Mini Cooper Convertible";38.82
"Australia";"Cowra";"BMW 3Series";33.58
"Australia";"Cowra";"Toyota Tarago";33.16
"Australia";"Cowra";"Toyota HiAce";32.63
"Australia";"Cowra";"Mitsubishi Outlander";40.04
"Australia";"Cowra";"Ford Territory";48.9
"Australia";"Cowra";"Mitsubishi Pajero";33.65
"Australia";"Cowra";"Toyota Land Cruiser";41.95
"Australia";"Dalby";"Hyundai Getz 3door";49.63
"Australia";"Dalby";"Toyota Corolla 3door";37.91
"Australia";"Dalby";"Hyundai Elantra";42.23
"Australia";"Dalby";"Mitsubishi Lancer";42.52
"Australia";"Dalby";"Toyota Camry";49.61
"Australia";"Dalby";"Mini Cooper Convertible";31.37
"Australia";"Dalby";"BMW 3Series";46.13
"Australia";"Dalby";"Toyota Tarago";44.19
"Australia";"Dalby";"Toyota HiAce";45.62
"Australia";"Dalby";"Mitsubishi Outlander";36.92
"Australia";"Dalby";"Ford Territory";38.98
"Australia";"Dalby";"Mitsubishi Pajero";46.62
"Australia";"Dalby";"Toyota Land Cruiser";47.12
"Australia";"Darwin";"Hyundai Getz 3door";30.8
"Australia";"Darwin";"Toyota Corolla 3door";48
"Australia";"Darwin";"Hyundai Elantra";30.12
"Australia";"Darwin";"Mitsubishi Lancer";37.37
"Australia";"Darwin";"Toyota Camry";40.54
"Australia";"Darwin";"Mini Cooper Convertible";48.7
"Australia";"Darwin";"BMW 3Series";43.91
"Australia";"Darwin";"Toyota Tarago";31.29
"Australia";"Darwin";"Toyota HiAce";43.89
"Australia";"Darwin";"Mitsubishi Outlander";30.4
"Australia";"Darwin";"Ford Territory";42.3
"Australia";"Darwin";"Mitsubishi Pajero";49.22
"Australia";"Darwin";"Toyota Land Cruiser";39.97
"Australia";"Darwin";"Hyundai Accent 3door";45.4
"Australia";"Darwin";"Subaru Impreza";49.6
"Australia";"Darwin";"Ford Falcon";44.8
"Australia";"Darwin";"Ford Fairlane";38.02
"Australia";"Darwin";"Subaru Forester";45.06
"Australia";"Darwin";"Audi A3";44.19
"Australia";"Darwin";"Audi A4";35.21
"Australia";"Darwin";"Audi A6";39.57
"Australia";"Darwin";"Kia Carnival";36.02
"Australia";"Darwin";"Ford Falcon Estate/Wagon";42.6
"Australia";"Darwin";"Subaru Legacy Estate/Wagon";31.52
"Australia";"Devonport";"Hyundai Getz 3door";39.44
"Australia";"Devonport";"Hyundai Accent 3door";39.54
"Australia";"Devonport";"Subaru Impreza";33.97
"Australia";"Devonport";"Ford Falcon";37.75
"Australia";"Devonport";"Ford Fairlane";41.39
"Australia";"Devonport";"Subaru Forester";47.07
"Australia";"Devonport";"Audi A3";45.71
"Australia";"Devonport";"Audi A4";36.33
"Australia";"Devonport";"Audi A6";33.94
"Australia";"Devonport";"Kia Carnival";35.29
"Australia";"Devonport";"Ford Falcon Estate/Wagon";30.9
"Australia";"Devonport";"Subaru Legacy Estate/Wagon";48.5
"Australia";"Devonport";"Toyota Land Cruiser";42.04
"Australia";"Devonport";"Toyota Corolla 3door";33.72
"Australia";"Devonport";"Hyundai Elantra";38.12
"Australia";"Devonport";"Mitsubishi Lancer";47.33
"Australia";"Devonport";"Toyota Camry";40.1
"Australia";"Devonport";"Mini Cooper Convertible";47.93
"Australia";"Devonport";"BMW 3Series";34.16
"Australia";"Devonport";"Toyota Tarago";31.93
"Australia";"Devonport";"Toyota HiAce";42.21
"Australia";"Devonport";"Mitsubishi Outlander";31.51
"Australia";"Devonport";"Ford Territory";40.53
"Australia";"Devonport";"Mitsubishi Pajero";40.63
"Australia";"Dubbo";"Hyundai Getz 3door";34.94
"Australia";"Dubbo";"Toyota Corolla 3door";30.15
"Australia";"Dubbo";"Hyundai Elantra";34.1
"Australia";"Dubbo";"Mitsubishi Lancer";31.38
"Australia";"Dubbo";"Toyota Camry";48.6
"Australia";"Dubbo";"Mini Cooper Convertible";30.44
"Australia";"Dubbo";"BMW 3Series";32.71
"Australia";"Dubbo";"Toyota Tarago";47.63
"Australia";"Dubbo";"Toyota HiAce";32.2
"Australia";"Dubbo";"Mitsubishi Outlander";37.16
"Australia";"Dubbo";"Ford Territory";36.17
"Australia";"Dubbo";"Mitsubishi Pajero";37.5
"Australia";"Dubbo";"Toyota Land Cruiser";48.35
"Australia";"Emerald";"Hyundai Getz 3door";31.61
"Australia";"Emerald";"Toyota Corolla 3door";43.58
"Australia";"Emerald";"Hyundai Elantra";44.75
"Australia";"Emerald";"Mitsubishi Lancer";32.95
"Australia";"Emerald";"Toyota Camry";34.53
"Australia";"Emerald";"Mini Cooper Convertible";37.18
"Australia";"Emerald";"BMW 3Series";39.31
"Australia";"Emerald";"Toyota Tarago";36.04
"Australia";"Emerald";"Toyota HiAce";46.41
"Australia";"Emerald";"Mitsubishi Outlander";33.79
"Australia";"Emerald";"Ford Territory";45.76
"Australia";"Emerald";"Mitsubishi Pajero";48.86
"Australia";"Emerald";"Toyota Land Cruiser";48.59
"Australia";"Exmouth";"Hyundai Getz 3door";34.13
"Australia";"Exmouth";"Hyundai Accent 3door";37.72
"Australia";"Exmouth";"Subaru Impreza";33.11
"Australia";"Exmouth";"Ford Falcon";38.08
"Australia";"Exmouth";"Ford Fairlane";30.8
"Australia";"Exmouth";"Subaru Forester";36.44
"Australia";"Exmouth";"Audi A3";37.87
"Australia";"Exmouth";"Audi A4";39.32
"Australia";"Exmouth";"Audi A6";45.59
"Australia";"Exmouth";"Kia Carnival";41.52
"Australia";"Exmouth";"Ford Falcon Estate/Wagon";39.81
"Australia";"Exmouth";"Subaru Legacy Estate/Wagon";45.95
"Australia";"Exmouth";"Toyota Land Cruiser";36.48
"Australia";"Exmouth";"Toyota Corolla 3door";31.97
"Australia";"Exmouth";"Hyundai Elantra";32.41
"Australia";"Exmouth";"Mitsubishi Lancer";35.77
"Australia";"Exmouth";"Toyota Camry";45.46
"Australia";"Exmouth";"Mini Cooper Convertible";45.91
"Australia";"Exmouth";"BMW 3Series";39.68
"Australia";"Exmouth";"Toyota Tarago";31.99
"Australia";"Exmouth";"Toyota HiAce";47.14
"Australia";"Exmouth";"Mitsubishi Outlander";36.61
"Australia";"Exmouth";"Ford Territory";40.11
"Australia";"Exmouth";"Mitsubishi Pajero";33.89
"Australia";"Forbes";"Hyundai Getz 3door";49.36
"Australia";"Forbes";"Toyota Corolla 3door";33.52
"Australia";"Forbes";"Hyundai Elantra";36.47
"Australia";"Forbes";"Mitsubishi Lancer";30
"Australia";"Forbes";"Toyota Camry";46.12
"Australia";"Forbes";"Mini Cooper Convertible";45.97
"Australia";"Forbes";"BMW 3Series";36.98
"Australia";"Forbes";"Toyota Tarago";36.99
"Australia";"Forbes";"Toyota HiAce";33.41
"Australia";"Forbes";"Mitsubishi Outlander";37.92
"Australia";"Forbes";"Ford Territory";43.63
"Australia";"Forbes";"Mitsubishi Pajero";37.26
"Australia";"Forbes";"Toyota Land Cruiser";48.91
"Australia";"Fremantle";"Hyundai Getz 3door";31.81
"Australia";"Fremantle";"Toyota Corolla 3door";33.12
"Australia";"Fremantle";"Hyundai Elantra";38.58
"Australia";"Fremantle";"Mitsubishi Lancer";45.61
"Australia";"Fremantle";"Toyota Camry";49.63
"Australia";"Fremantle";"Mini Cooper Convertible";46.22
"Australia";"Fremantle";"BMW 3Series";48.62
"Australia";"Fremantle";"Toyota Tarago";40.69
"Australia";"Fremantle";"Toyota HiAce";49.31
"Australia";"Fremantle";"Mitsubishi Outlander";30.93
"Australia";"Fremantle";"Ford Territory";47.78
"Australia";"Fremantle";"Mitsubishi Pajero";49.59
"Australia";"Fremantle";"Toyota Land Cruiser";44.64
"Australia";"Fremantle";"Hyundai Accent 3door";35.39
"Australia";"Fremantle";"Subaru Impreza";33.17
"Australia";"Fremantle";"Ford Falcon";46.42
"Australia";"Fremantle";"Ford Fairlane";46.78
"Australia";"Fremantle";"Subaru Forester";35.82
"Australia";"Fremantle";"Audi A3";37.19
"Australia";"Fremantle";"Audi A4";41.01
"Australia";"Fremantle";"Audi A6";35.44
"Australia";"Fremantle";"Kia Carnival";35.36
"Australia";"Fremantle";"Ford Falcon Estate/Wagon";33.42
"Australia";"Fremantle";"Subaru Legacy Estate/Wagon";33.41
"Australia";"Geelong";"Hyundai Getz 3door";37.99
"Australia";"Geelong";"Toyota Corolla 3door";39.39
"Australia";"Geelong";"Hyundai Elantra";33.35
"Australia";"Geelong";"Mitsubishi Lancer";36.37
"Australia";"Geelong";"Toyota Camry";44.51
"Australia";"Geelong";"Mini Cooper Convertible";42.82
"Australia";"Geelong";"BMW 3Series";46.86
"Australia";"Geelong";"Toyota Tarago";46.43
"Australia";"Geelong";"Toyota HiAce";36.91
"Australia";"Geelong";"Mitsubishi Outlander";35.16
"Australia";"Geelong";"Ford Territory";49.54
"Australia";"Geelong";"Mitsubishi Pajero";34.31
"Australia";"Geelong";"Toyota Land Cruiser";40.35
"Australia";"Geelong";"Hyundai Accent 3door";38.89
"Australia";"Geelong";"Subaru Impreza";30.15
"Australia";"Geelong";"Ford Falcon";35.2
"Australia";"Geelong";"Ford Fairlane";34.94
"Australia";"Geelong";"Subaru Forester";46.75
"Australia";"Geelong";"Audi A3";41.2
"Australia";"Geelong";"Audi A4";49.48
"Australia";"Geelong";"Audi A6";35.99
"Australia";"Geelong";"Kia Carnival";33.61
"Australia";"Geelong";"Ford Falcon Estate/Wagon";45.79
"Australia";"Geelong";"Subaru Legacy Estate/Wagon";34.61
"Australia";"Gladstone";"Hyundai Getz 3door";40.75
"Australia";"Gladstone";"Hyundai Accent 3door";48.59
"Australia";"Gladstone";"Subaru Impreza";43.88
"Australia";"Gladstone";"Ford Falcon";38.83
"Australia";"Gladstone";"Ford Fairlane";30.02
"Australia";"Gladstone";"Subaru Forester";42.88
"Australia";"Gladstone";"Audi A3";31.16
"Australia";"Gladstone";"Audi A4";37.15
"Australia";"Gladstone";"Audi A6";42.49
"Australia";"Gladstone";"Kia Carnival";39.14
"Australia";"Gladstone";"Ford Falcon Estate/Wagon";33.52
"Australia";"Gladstone";"Subaru Legacy Estate/Wagon";40.45
"Australia";"Gladstone";"Toyota Land Cruiser";30.09
"Australia";"Gladstone";"Toyota Corolla 3door";37.88
"Australia";"Gladstone";"Hyundai Elantra";30.28
"Australia";"Gladstone";"Mitsubishi Lancer";38.1
"Australia";"Gladstone";"Toyota Camry";32.54
"Australia";"Gladstone";"Mini Cooper Convertible";46.57
"Australia";"Gladstone";"BMW 3Series";49.46
"Australia";"Gladstone";"Toyota Tarago";44.94
"Australia";"Gladstone";"Toyota HiAce";38.93
"Australia";"Gladstone";"Mitsubishi Outlander";47.07
"Australia";"Gladstone";"Ford Territory";47.89
"Australia";"Gladstone";"Mitsubishi Pajero";33.05
"Australia";"Grafton";"Hyundai Getz 3door";34.85
"Australia";"Grafton";"Toyota Corolla 3door";46.98
"Australia";"Grafton";"Hyundai Elantra";39.72
"Australia";"Grafton";"Mitsubishi Lancer";39.15
"Australia";"Grafton";"Toyota Camry";42.87
"Australia";"Grafton";"Mini Cooper Convertible";30.59
"Australia";"Grafton";"BMW 3Series";46.05
"Australia";"Grafton";"Toyota Tarago";48
"Australia";"Grafton";"Toyota HiAce";34.65
"Australia";"Grafton";"Mitsubishi Outlander";35.07
"Australia";"Grafton";"Ford Territory";49
"Australia";"Grafton";"Mitsubishi Pajero";42.61
"Australia";"Grafton";"Toyota Land Cruiser";42.84
"Australia";"Griffith";"Hyundai Getz 3door";47.31
"Australia";"Griffith";"Toyota Corolla 3door";43.37
"Australia";"Griffith";"Hyundai Elantra";41.9
"Australia";"Griffith";"Mitsubishi Lancer";30.71
"Australia";"Griffith";"Toyota Camry";47.41
"Australia";"Griffith";"Mini Cooper Convertible";48.96
"Australia";"Griffith";"BMW 3Series";36.25
"Australia";"Griffith";"Toyota Tarago";47.9
"Australia";"Griffith";"Toyota HiAce";34.13
"Australia";"Griffith";"Mitsubishi Outlander";36.6
"Australia";"Griffith";"Ford Territory";41.8
"Australia";"Griffith";"Mitsubishi Pajero";30.13
"Australia";"Griffith";"Toyota Land Cruiser";38.06
"Australia";"Griffith";"Hyundai Accent 3door";31.19
"Australia";"Griffith";"Subaru Impreza";43.86
"Australia";"Griffith";"Ford Falcon";31.27
"Australia";"Griffith";"Ford Fairlane";38.09
"Australia";"Griffith";"Subaru Forester";44.77
"Australia";"Griffith";"Audi A3";30.36
"Australia";"Griffith";"Audi A4";45.62
"Australia";"Griffith";"Audi A6";46.86
"Australia";"Griffith";"Kia Carnival";42.6
"Australia";"Griffith";"Ford Falcon Estate/Wagon";45.77
"Australia";"Griffith";"Subaru Legacy Estate/Wagon";48.82
"Australia";"Gunnedah";"Hyundai Getz 3door";40.72
"Australia";"Gunnedah";"Toyota Corolla 3door";35.82
"Australia";"Gunnedah";"Hyundai Elantra";45.99
"Australia";"Gunnedah";"Mitsubishi Lancer";35.21
"Australia";"Gunnedah";"Toyota Camry";40.03
"Australia";"Gunnedah";"Mini Cooper Convertible";43.24
"Australia";"Gunnedah";"BMW 3Series";45.29
"Australia";"Gunnedah";"Toyota Tarago";40.07
"Australia";"Gunnedah";"Toyota HiAce";35.05
"Australia";"Gunnedah";"Mitsubishi Outlander";35.81
"Australia";"Gunnedah";"Ford Territory";35.34
"Australia";"Gunnedah";"Mitsubishi Pajero";44.58
"Australia";"Gunnedah";"Toyota Land Cruiser";43.49
"Australia";"Hervey Bay";"Hyundai Getz 3door";46.77
"Australia";"Hervey Bay";"Hyundai Accent 3door";47.5
"Australia";"Hervey Bay";"Subaru Impreza";31.78
"Australia";"Hervey Bay";"Ford Falcon";35.01
"Australia";"Hervey Bay";"Ford Fairlane";40.47
"Australia";"Hervey Bay";"Subaru Forester";38.49
"Australia";"Hervey Bay";"Audi A3";31.75
"Australia";"Hervey Bay";"Audi A4";48.47
"Australia";"Hervey Bay";"Audi A6";43.28
"Australia";"Hervey Bay";"Kia Carnival";30.56
"Australia";"Hervey Bay";"Ford Falcon Estate/Wagon";43.87
"Australia";"Hervey Bay";"Subaru Legacy Estate/Wagon";37.44
"Australia";"Hervey Bay";"Toyota Land Cruiser";49.38
"Australia";"Hervey Bay";"Toyota Corolla 3door";46.41
"Australia";"Hervey Bay";"Hyundai Elantra";34.46
"Australia";"Hervey Bay";"Mitsubishi Lancer";49.75
"Australia";"Hervey Bay";"Toyota Camry";44.76
"Australia";"Hervey Bay";"Mini Cooper Convertible";49.6
"Australia";"Hervey Bay";"BMW 3Series";38
"Australia";"Hervey Bay";"Toyota Tarago";36.5
"Australia";"Hervey Bay";"Toyota HiAce";42.61
"Australia";"Hervey Bay";"Mitsubishi Outlander";31.14
"Australia";"Hervey Bay";"Ford Territory";39.81
"Australia";"Hervey Bay";"Mitsubishi Pajero";36.36
"Australia";"Hobart";"Hyundai Getz 3door";32.93
"Australia";"Hobart";"Hyundai Accent 3door";32.93
"Australia";"Hobart";"Subaru Impreza";48.57
"Australia";"Hobart";"Ford Falcon";30.64
"Australia";"Hobart";"Ford Fairlane";39.89
"Australia";"Hobart";"Subaru Forester";48.33
"Australia";"Hobart";"Audi A3";36.59
"Australia";"Hobart";"Audi A4";34.81
"Australia";"Hobart";"Audi A6";49.66
"Australia";"Hobart";"Kia Carnival";31.01
"Australia";"Hobart";"Ford Falcon Estate/Wagon";36.21
"Australia";"Hobart";"Subaru Legacy Estate/Wagon";42.09
"Australia";"Hobart";"Toyota Land Cruiser";42.19
"Australia";"Hobart";"Toyota Corolla 3door";32.27
"Australia";"Hobart";"Hyundai Elantra";30.07
"Australia";"Hobart";"Mitsubishi Lancer";44.74
"Australia";"Hobart";"Toyota Camry";49.82
"Australia";"Hobart";"Mini Cooper Convertible";37.69
"Australia";"Hobart";"BMW 3Series";43.86
"Australia";"Hobart";"Toyota Tarago";48.71
"Australia";"Hobart";"Toyota HiAce";35.91
"Australia";"Hobart";"Mitsubishi Outlander";43.57
"Australia";"Hobart";"Ford Territory";39.21
"Australia";"Hobart";"Mitsubishi Pajero";47.15
"Australia";"Horsham";"Hyundai Getz 3door";36.72
"Australia";"Horsham";"Toyota Corolla 3door";44.04
"Australia";"Horsham";"Hyundai Elantra";35.2
"Australia";"Horsham";"Mitsubishi Lancer";48.56
"Australia";"Horsham";"Toyota Camry";39.5
"Australia";"Horsham";"Mini Cooper Convertible";49.13
"Australia";"Horsham";"BMW 3Series";36.43
"Australia";"Horsham";"Toyota Tarago";45.1
"Australia";"Horsham";"Toyota HiAce";40
"Australia";"Horsham";"Mitsubishi Outlander";44.72
"Australia";"Horsham";"Ford Territory";35.74
"Australia";"Horsham";"Mitsubishi Pajero";36.76
"Australia";"Horsham";"Toyota Land Cruiser";32.6
"Australia";"Inverell";"Hyundai Getz 3door";34.79
"Australia";"Inverell";"Toyota Corolla 3door";49.93
"Australia";"Inverell";"Hyundai Elantra";36.94
"Australia";"Inverell";"Mitsubishi Lancer";35.98
"Australia";"Inverell";"Toyota Camry";36.77
"Australia";"Inverell";"Mini Cooper Convertible";36.29
"Australia";"Inverell";"BMW 3Series";35.05
"Australia";"Inverell";"Toyota Tarago";47.69
"Australia";"Inverell";"Toyota HiAce";30.4
"Australia";"Inverell";"Mitsubishi Outlander";48.41
"Australia";"Inverell";"Ford Territory";41.97
"Australia";"Inverell";"Mitsubishi Pajero";30.56
"Australia";"Inverell";"Toyota Land Cruiser";30.97
"Australia";"Kalgoorlie";"Hyundai Getz 3door";39
"Australia";"Kalgoorlie";"Toyota Corolla 3door";33.62
"Australia";"Kalgoorlie";"Hyundai Elantra";44.21
"Australia";"Kalgoorlie";"Mitsubishi Lancer";47.36
"Australia";"Kalgoorlie";"Toyota Camry";48.32
"Australia";"Kalgoorlie";"Mini Cooper Convertible";38.66
"Australia";"Kalgoorlie";"BMW 3Series";44.65
"Australia";"Kalgoorlie";"Toyota Tarago";35.63
"Australia";"Kalgoorlie";"Toyota HiAce";45.85
"Australia";"Kalgoorlie";"Mitsubishi Outlander";45.64
"Australia";"Kalgoorlie";"Ford Territory";45.24
"Australia";"Kalgoorlie";"Mitsubishi Pajero";48.74
"Australia";"Kalgoorlie";"Toyota Land Cruiser";43.7
"Australia";"Karratha";"Hyundai Getz 3door";35.37
"Australia";"Karratha";"Toyota Corolla 3door";42.02
